,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,70.77999877929688,70.93000030517578,71.18000030517578,71.26000213623047,71.3499984741211,71.33180236816406,71.3499984741211,71.3499984741211,71.4625015258789,71.41999816894531,71.5199966430664,71.56999969482422,71.51000213623047,71.55999755859375,71.5,71.58000183105469,71.5,71.5199966430664,71.55000305175781,71.58000183105469,71.5,71.48500061035156,71.41000366210938,71.47000122070312,71.41999816894531,71.38999938964844,71.37999725341797,71.34500122070312,71.38999938964844,71.37999725341797,71.37100219726562,71.36000061035156,71.36000061035156,71.31999969482422,71.37000274658203,71.375,71.41899871826172,71.27999877929688,71.33999633789062,71.31999969482422,71.3145980834961,71.33000183105469,71.3949966430664,71.33000183105469,71.36900329589844,71.25,71.26499938964844,71.2699966430664,71.34500122070312,71.3949966430664,71.37999725341797,71.41000366210938,71.36250305175781,71.41400146484375,71.40499877929688,71.37999725341797,71.37999725341797,71.40570068359375,71.44999694824219,71.51000213623047,71.51000213623047,71.55500030517578,71.48999786376953,71.625,71.5999984741211,71.55500030517578,71.55000305175781,71.63999938964844,71.69329833984375,71.6500015258789,71.66999816894531,71.66999816894531,71.76000213623047,71.69000244140625,71.62999725341797,71.68000030517578,71.62010192871094,71.69000244140625,71.6624984741211,71.67990112304688,71.66000366210938,71.69000244140625,71.80000305175781,71.80000305175781,71.77999877929688,71.75499725341797,71.75,71.67990112304688,71.68000030517578,71.68000030517578,71.62000274658203,71.62000274658203,71.66000366210938,71.67500305175781,71.66999816894531,71.69999694824219,71.70999908447266,71.75,71.81500244140625,71.80999755859375
1,70.77999877929688,70.93000030517578,71.18000030517578,71.26000213623047,71.3499984741211,71.33180236816406,71.3499984741211,71.3499984741211,71.4625015258789,71.41999816894531,71.5199966430664,71.56999969482422,71.51000213623047,71.55999755859375,71.5,71.58000183105469,71.5,71.5199966430664,71.55000305175781,71.58000183105469,71.5,71.48500061035156,71.41000366210938,71.47000122070312,71.41999816894531,71.38999938964844,71.37999725341797,71.34500122070312,71.38999938964844,71.37999725341797,71.37100219726562,71.36000061035156,71.36000061035156,71.31999969482422,71.37000274658203,71.375,71.41899871826172,71.27999877929688,71.33999633789062,71.31999969482422,71.3145980834961,71.33000183105469,71.3949966430664,71.33000183105469,71.36900329589844,71.25,71.26499938964844,71.2699966430664,71.34500122070312,71.3949966430664,71.37999725341797,71.41000366210938,71.36250305175781,71.41400146484375,71.40499877929688,71.37999725341797,71.37999725341797,71.40570068359375,71.44999694824219,71.51000213623047,71.51000213623047,71.55500030517578,71.48999786376953,71.625,71.5999984741211,71.55500030517578,71.55000305175781,71.63999938964844,71.69329833984375,71.6500015258789,71.66999816894531,71.66999816894531,71.76000213623047,71.69000244140625,71.62999725341797,71.68000030517578,71.62010192871094,71.69000244140625,71.6624984741211,71.67990112304688,71.66000366210938,71.69000244140625,71.80000305175781,71.80000305175781,71.77999877929688,71.75499725341797,71.75,71.67990112304688,71.68000030517578,71.68000030517578,71.62000274658203,71.62000274658203,71.66000366210938,71.67500305175781,71.66999816894531,71.69999694824219,71.70999908447266,71.75,71.81500244140625,71.80999755859375
2,70.77999877929688,70.93000030517578,71.18000030517578,71.26000213623047,71.3499984741211,71.33180236816406,71.3499984741211,71.3499984741211,71.4625015258789,71.41999816894531,71.5199966430664,71.56999969482422,71.51000213623047,71.55999755859375,71.5,71.58000183105469,71.5,71.5199966430664,71.55000305175781,71.58000183105469,71.5,71.48500061035156,71.41000366210938,71.47000122070312,71.41999816894531,71.38999938964844,71.37999725341797,71.34500122070312,71.38999938964844,71.37999725341797,71.37100219726562,71.36000061035156,71.36000061035156,71.31999969482422,71.37000274658203,71.375,71.41899871826172,71.27999877929688,71.33999633789062,71.31999969482422,71.3145980834961,71.33000183105469,71.3949966430664,71.33000183105469,71.36900329589844,71.25,71.26499938964844,71.2699966430664,71.34500122070312,71.3949966430664,71.37999725341797,71.41000366210938,71.36250305175781,71.41400146484375,71.40499877929688,71.37999725341797,71.37999725341797,71.40570068359375,71.44999694824219,71.51000213623047,71.51000213623047,71.55500030517578,71.48999786376953,71.625,71.5999984741211,71.55500030517578,71.55000305175781,71.63999938964844,71.69329833984375,71.6500015258789,71.66999816894531,71.66999816894531,71.76000213623047,71.69000244140625,71.62999725341797,71.68000030517578,71.62010192871094,71.69000244140625,71.6624984741211,71.67990112304688,71.66000366210938,71.69000244140625,71.80000305175781,71.80000305175781,71.77999877929688,71.75499725341797,71.75,71.67990112304688,71.68000030517578,71.68000030517578,71.62000274658203,71.62000274658203,71.66000366210938,71.67500305175781,71.66999816894531,71.69999694824219,71.70999908447266,71.75,71.81500244140625,71.80999755859375
3,70.77999877929688,70.93000030517578,71.18000030517578,71.26000213623047,71.3499984741211,71.33180236816406,71.3499984741211,71.3499984741211,71.4625015258789,71.41999816894531,71.5199966430664,71.56999969482422,71.51000213623047,71.55999755859375,71.5,71.58000183105469,71.5,71.5199966430664,71.55000305175781,71.58000183105469,71.5,71.48500061035156,71.41000366210938,71.47000122070312,71.41999816894531,71.38999938964844,71.37999725341797,71.34500122070312,71.38999938964844,71.37999725341797,71.37100219726562,71.36000061035156,71.36000061035156,71.31999969482422,71.37000274658203,71.375,71.41899871826172,71.27999877929688,71.33999633789062,71.31999969482422,71.3145980834961,71.33000183105469,71.3949966430664,71.33000183105469,71.36900329589844,71.25,71.26499938964844,71.2699966430664,71.34500122070312,71.3949966430664,71.37999725341797,71.41000366210938,71.36250305175781,71.41400146484375,71.40499877929688,71.37999725341797,71.37999725341797,71.40570068359375,71.44999694824219,71.51000213623047,71.51000213623047,71.55500030517578,71.48999786376953,71.625,71.5999984741211,71.55500030517578,71.55000305175781,71.63999938964844,71.69329833984375,71.6500015258789,71.66999816894531,71.66999816894531,71.76000213623047,71.69000244140625,71.62999725341797,71.68000030517578,71.62010192871094,71.69000244140625,71.6624984741211,71.67990112304688,71.66000366210938,71.69000244140625,71.80000305175781,71.80000305175781,71.77999877929688,71.75499725341797,71.75,71.67990112304688,71.68000030517578,71.68000030517578,71.62000274658203,71.62000274658203,71.66000366210938,71.67500305175781,71.66999816894531,71.69999694824219,71.70999908447266,71.75,71.81500244140625,71.80999755859375
4,70.77999877929688,70.93000030517578,71.18000030517578,71.26000213623047,71.3499984741211,71.33180236816406,71.3499984741211,71.3499984741211,71.4625015258789,71.41999816894531,71.5199966430664,71.56999969482422,71.51000213623047,71.55999755859375,71.5,71.58000183105469,71.5,71.5199966430664,71.55000305175781,71.58000183105469,71.5,71.48500061035156,71.41000366210938,71.47000122070312,71.41999816894531,71.38999938964844,71.37999725341797,71.34500122070312,71.38999938964844,71.37999725341797,71.37100219726562,71.36000061035156,71.36000061035156,71.31999969482422,71.37000274658203,71.375,71.41899871826172,71.27999877929688,71.33999633789062,71.31999969482422,71.3145980834961,71.33000183105469,71.3949966430664,71.33000183105469,71.36900329589844,71.25,71.26499938964844,71.2699966430664,71.34500122070312,71.3949966430664,71.37999725341797,71.41000366210938,71.36250305175781,71.41400146484375,71.40499877929688,71.37999725341797,71.37999725341797,71.40570068359375,71.44999694824219,71.51000213623047,71.51000213623047,71.55500030517578,71.48999786376953,71.625,71.5999984741211,71.55500030517578,71.55000305175781,71.63999938964844,71.69329833984375,71.6500015258789,71.66999816894531,71.66999816894531,71.76000213623047,71.69000244140625,71.62999725341797,71.68000030517578,71.62010192871094,71.69000244140625,71.6624984741211,71.67990112304688,71.66000366210938,71.69000244140625,71.80000305175781,71.80000305175781,71.77999877929688,71.75499725341797,71.75,71.67990112304688,71.68000030517578,71.68000030517578,71.62000274658203,71.62000274658203,71.66000366210938,71.67500305175781,71.66999816894531,71.69999694824219,71.70999908447266,71.75,71.81500244140625,71.80999755859375
5,70.77999877929688,70.93000030517578,71.18000030517578,71.26000213623047,71.3499984741211,71.33180236816406,71.3499984741211,71.3499984741211,71.4625015258789,71.41999816894531,71.5199966430664,71.56999969482422,71.51000213623047,71.55999755859375,71.5,71.58000183105469,71.5,71.5199966430664,71.55000305175781,71.58000183105469,71.5,71.48500061035156,71.41000366210938,71.47000122070312,71.41999816894531,71.38999938964844,71.37999725341797,71.34500122070312,71.38999938964844,71.37999725341797,71.37100219726562,71.36000061035156,71.36000061035156,71.31999969482422,71.37000274658203,71.375,71.41899871826172,71.27999877929688,71.33999633789062,71.31999969482422,71.3145980834961,71.33000183105469,71.3949966430664,71.33000183105469,71.36900329589844,71.25,71.26499938964844,71.2699966430664,71.34500122070312,71.3949966430664,71.37999725341797,71.41000366210938,71.36250305175781,71.41400146484375,71.40499877929688,71.37999725341797,71.37999725341797,71.40570068359375,71.44999694824219,71.51000213623047,71.51000213623047,71.55500030517578,71.48999786376953,71.625,71.5999984741211,71.55500030517578,71.55000305175781,71.63999938964844,71.69329833984375,71.6500015258789,71.66999816894531,71.66999816894531,71.76000213623047,71.69000244140625,71.62999725341797,71.68000030517578,71.62010192871094,71.69000244140625,71.6624984741211,71.67990112304688,71.66000366210938,71.69000244140625,71.80000305175781,71.80000305175781,71.77999877929688,71.75499725341797,71.75,71.67990112304688,71.68000030517578,71.68000030517578,71.62000274658203,71.62000274658203,71.66000366210938,71.67500305175781,71.66999816894531,71.69999694824219,71.70999908447266,71.75,71.81500244140625,71.80999755859375
6,70.77999877929688,70.93000030517578,71.18000030517578,71.26000213623047,71.3499984741211,71.33180236816406,71.3499984741211,71.3499984741211,71.4625015258789,71.41999816894531,71.5199966430664,71.56999969482422,71.51000213623047,71.55999755859375,71.5,71.58000183105469,71.5,71.5199966430664,71.55000305175781,71.58000183105469,71.5,71.48500061035156,71.41000366210938,71.47000122070312,71.41999816894531,71.38999938964844,71.37999725341797,71.34500122070312,71.38999938964844,71.37999725341797,71.37100219726562,71.36000061035156,71.36000061035156,71.31999969482422,71.37000274658203,71.375,71.41899871826172,71.27999877929688,71.33999633789062,71.31999969482422,71.3145980834961,71.33000183105469,71.3949966430664,71.33000183105469,71.36900329589844,71.25,71.26499938964844,71.2699966430664,71.34500122070312,71.3949966430664,71.37999725341797,71.41000366210938,71.36250305175781,71.41400146484375,71.40499877929688,71.37999725341797,71.37999725341797,71.40570068359375,71.44999694824219,71.51000213623047,71.51000213623047,71.55500030517578,71.48999786376953,71.625,71.5999984741211,71.55500030517578,71.55000305175781,71.63999938964844,71.69329833984375,71.6500015258789,71.66999816894531,71.66999816894531,71.76000213623047,71.69000244140625,71.62999725341797,71.68000030517578,71.62010192871094,71.69000244140625,71.6624984741211,71.67990112304688,71.66000366210938,71.69000244140625,71.80000305175781,71.80000305175781,71.77999877929688,71.75499725341797,71.75,71.67990112304688,71.68000030517578,71.68000030517578,71.62000274658203,71.62000274658203,71.66000366210938,71.67500305175781,71.66999816894531,71.69999694824219,71.70999908447266,71.75,71.81500244140625,71.80999755859375
7,70.77999877929688,70.93000030517578,71.18000030517578,71.26000213623047,71.3499984741211,71.33180236816406,71.3499984741211,71.3499984741211,71.4625015258789,71.41999816894531,71.5199966430664,71.56999969482422,71.51000213623047,71.55999755859375,71.5,71.58000183105469,71.5,71.5199966430664,71.55000305175781,71.58000183105469,71.5,71.48500061035156,71.41000366210938,71.47000122070312,71.41999816894531,71.38999938964844,71.37999725341797,71.34500122070312,71.38999938964844,71.37999725341797,71.37100219726562,71.36000061035156,71.36000061035156,71.31999969482422,71.37000274658203,71.375,71.41899871826172,71.27999877929688,71.33999633789062,71.31999969482422,71.3145980834961,71.33000183105469,71.3949966430664,71.33000183105469,71.36900329589844,71.25,71.26499938964844,71.2699966430664,71.34500122070312,71.3949966430664,71.37999725341797,71.41000366210938,71.36250305175781,71.41400146484375,71.40499877929688,71.37999725341797,71.37999725341797,71.40570068359375,71.44999694824219,71.51000213623047,71.51000213623047,71.55500030517578,71.48999786376953,71.625,71.5999984741211,71.55500030517578,71.55000305175781,71.63999938964844,71.69329833984375,71.6500015258789,71.66999816894531,71.66999816894531,71.76000213623047,71.69000244140625,71.62999725341797,71.68000030517578,71.62010192871094,71.69000244140625,71.6624984741211,71.67990112304688,71.66000366210938,71.69000244140625,71.80000305175781,71.80000305175781,71.77999877929688,71.75499725341797,71.75,71.67990112304688,71.68000030517578,71.68000030517578,71.62000274658203,71.62000274658203,71.66000366210938,71.67500305175781,71.66999816894531,71.69999694824219,71.70999908447266,71.75,71.81500244140625,71.80999755859375
8,70.77999877929688,70.93000030517578,71.18000030517578,71.26000213623047,71.3499984741211,71.33180236816406,71.3499984741211,71.3499984741211,71.4625015258789,71.41999816894531,71.5199966430664,71.56999969482422,71.51000213623047,71.55999755859375,71.5,71.58000183105469,71.5,71.5199966430664,71.55000305175781,71.58000183105469,71.5,71.48500061035156,71.41000366210938,71.47000122070312,71.41999816894531,71.38999938964844,71.37999725341797,71.34500122070312,71.38999938964844,71.37999725341797,71.37100219726562,71.36000061035156,71.36000061035156,71.31999969482422,71.37000274658203,71.375,71.41899871826172,71.27999877929688,71.33999633789062,71.31999969482422,71.3145980834961,71.33000183105469,71.3949966430664,71.33000183105469,71.36900329589844,71.25,71.26499938964844,71.2699966430664,71.34500122070312,71.3949966430664,71.37999725341797,71.41000366210938,71.36250305175781,71.41400146484375,71.40499877929688,71.37999725341797,71.37999725341797,71.40570068359375,71.44999694824219,71.51000213623047,71.51000213623047,71.55500030517578,71.48999786376953,71.625,71.5999984741211,71.55500030517578,71.55000305175781,71.63999938964844,71.69329833984375,71.6500015258789,71.66999816894531,71.66999816894531,71.76000213623047,71.69000244140625,71.62999725341797,71.68000030517578,71.62010192871094,71.69000244140625,71.6624984741211,71.67990112304688,71.66000366210938,71.69000244140625,71.80000305175781,71.80000305175781,71.77999877929688,71.75499725341797,71.75,71.67990112304688,71.68000030517578,71.68000030517578,71.62000274658203,71.62000274658203,71.66000366210938,71.67500305175781,71.66999816894531,71.69999694824219,71.70999908447266,71.75,71.81500244140625,71.80999755859375
9,70.77999877929688,70.93000030517578,71.18000030517578,71.26000213623047,71.3499984741211,71.33180236816406,71.3499984741211,71.3499984741211,71.4625015258789,71.41999816894531,71.5199966430664,71.56999969482422,71.51000213623047,71.55999755859375,71.5,71.58000183105469,71.5,71.5199966430664,71.55000305175781,71.58000183105469,71.5,71.48500061035156,71.41000366210938,71.47000122070312,71.41999816894531,71.38999938964844,71.37999725341797,71.34500122070312,71.38999938964844,71.37999725341797,71.37100219726562,71.36000061035156,71.36000061035156,71.31999969482422,71.37000274658203,71.375,71.41899871826172,71.27999877929688,71.33999633789062,71.31999969482422,71.3145980834961,71.33000183105469,71.3949966430664,71.33000183105469,71.36900329589844,71.25,71.26499938964844,71.2699966430664,71.34500122070312,71.3949966430664,71.37999725341797,71.41000366210938,71.36250305175781,71.41400146484375,71.40499877929688,71.37999725341797,71.37999725341797,71.40570068359375,71.44999694824219,71.51000213623047,71.51000213623047,71.55500030517578,71.48999786376953,71.625,71.5999984741211,71.55500030517578,71.55000305175781,71.63999938964844,71.69329833984375,71.6500015258789,71.66999816894531,71.66999816894531,71.76000213623047,71.69000244140625,71.62999725341797,71.68000030517578,71.62010192871094,71.69000244140625,71.6624984741211,71.67990112304688,71.66000366210938,71.69000244140625,71.80000305175781,71.80000305175781,71.77999877929688,71.75499725341797,71.75,71.67990112304688,71.68000030517578,71.68000030517578,71.62000274658203,71.62000274658203,71.66000366210938,71.67500305175781,71.66999816894531,71.69999694824219,71.70999908447266,71.75,71.81500244140625,71.80999755859375
